Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Corinne Schroeder,G,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,
82,Kayle Osborne,G,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,3459
6,Brooke Hobson,LD,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,619
7,Olivia Knowles,RD,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,253
8,Maja Nylen Persson,RD,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,1123
9,Jessie Eldridge,RW,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,1360
10,Sarah Fillier,C,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,1169
11,Abby Roque,LW,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,1348
12,Chloé Aurard,LW,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,609
14,Jaime Bourbonnais,RD,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,1215
15,Gabby Rosenthal,C,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,855
17,Ella Shelton,LD,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,1393
18,Élizabeth Giguère,RW,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,624
19,Paetyn Levis,LW,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,930
20,Allyson Simpson,RD,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,952
27,Jade Downie-Landry,C,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,879
28,Micah Zandee-Hart,LD,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,1879
29,Emmy Fecteau,LW,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,437
40,Noora Tulus,RW,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,799
71,Taylor Girard,RW,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,403
81,Kayla Vespa,C,Home,New York Sirens,#009E90,141,2025-02-02,PWHL,2024/2025,Regular Season,429
20,Elaine Chuli,G,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,
35,Ann-Renée Desbiens,G,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,3600
2,Mariah Keopple,LD,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,990
3,Cayla Barnes,RD,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,1132
5,Anna Wilgren,LD,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,932
7,Laura Stacey,RW,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,1189
9,Kati Tabin,LD,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,1060
12,Jenn Gardiner,LW,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,839
13,Alexandra Labelle,C,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,1043
17,Dara Greig,LW,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,640
18,Mikyla Grant-Mentis,LW,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,655
21,Maureen Murphy,C,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,830
23,Erin Ambrose,RD,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,1086
24,Abby Boreen,RW,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,663
25,Lina Ljungblom,LW,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,775
28,Catherine Dubois,RW,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,429
29,Marie-Philip Poulin,C,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,949
42,Claire Dalton,RW,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,796
43,Kristin O'Neill,C,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,999
44,Amanda Boulier,RD,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,1078
71,Anna Kjellbin,RD,Away,Montréal Victoire,#8F001E,141,2025-02-02,PWHL,2024/2025,Regular Season,663
