Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
39,Abbey Levy,G,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,
82,Kayle Osborne,G,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,3495
6,Brooke Hobson,LD,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,855
8,Maja Nylen Persson,RD,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,914
9,Jessie Eldridge,LW,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,1001
10,Sarah Fillier,RW,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,1318
11,Abby Roque,C,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,1125
12,Chloé Aurard-Bushee,LW,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,680
13,Elle Hartje,LW,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,872
14,Jaime Bourbonnais,RD,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,1265
15,Gabby Rosenthal,C,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,718
17,Ella Shelton,LD,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,924
18,Élizabeth Giguère,RW,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,518
19,Paetyn Levis,RW,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,635
20,Allyson Simpson,RD,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,1165
25,Alex Carpenter,C,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,1222
27,Jade Downie-Landry,C,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,706
28,Micah Zandee-Hart,D,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,1057
29,Emmy Fecteau,LW,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,414
40,Noora Tulus,RW,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,617
44,Jill Saulnier,RW,Home,New York Sirens,#009E90,125,2025-01-07,PWHL,2024/2025,Regular Season,412
33,Gwyneth Philips,G,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,
38,Emerance Maschmeyer,G,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,3600
2,Aneta Tejralová,LD,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,1213
3,Zoe Boyd,RD,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,659
5,Samantha Isbell,LD,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,552
6,Stephanie Markowski,LD,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,1205
8,Natalie Snodgrass,LW,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,584
12,Victoria Bach,LW,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,918
13,Tereza Vanišová,LW,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,681
17,Gabbie Hughes,C,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,1007
18,Mannon McMahon,RW,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,702
19,Brianne Jenner,RW,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,1048
21,Ashton Bell,RD,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,1398
22,Taylor House,C,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,415
23,Jocelyne Larocque,RD,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,1344
26,Emily Clark,LW,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,1024
27,Shiann Darkangelo,C,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,893
37,Rebecca Leslie,RW,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,497
92,Danielle Serdachny,C,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,861
94,Anna Meixner,RW,Away,Ottawa Charge,#D1011B,125,2025-01-07,PWHL,2024/2025,Regular Season,823
