Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Klára Peslarová,G,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,
31,Aerin Frankel,G,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,3600
2,Emily Brown,LD,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,1022
5,Megan Keller,LD,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,1332
7,Sidney Morin,RD,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,1166
9,Sophie Shirley,RW,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,648
11,Alina Müller,LW,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,1343
14,Jillian Dempsey,C,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,399
15,Sydney Bard,RD,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,1266
16,Amanda Pelkey,RW,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,405
20,Hannah Brandt,C,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,906
21,Hilary Knight,RW,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,1390
22,Jessica DiGirolamo,LD,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,1076
25,Emma Greco,RD,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,896
27,Shay Maloney,C,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,1035
37,Theresa Schafzahl,LW,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,931
44,Jill Saulnier,LW,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,800
47,Jamie Lee Rattray,RW,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,981
55,Daniela Pejšová,LD,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,336
77,Susanna Tapani,C,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,1279
88,Lexie Adzija,LW,Home,Boston Fleet,#004D29,157,2025-03-05,PWHL,2024/2025,Regular Season,415
39,Abbey Levy,G,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,
82,Kayle Osborne,G,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,3432
6,Brooke Hobson,LD,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,300
8,Maja Nylen Persson,RD,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,1246
9,Jessie Eldridge,RW,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,1380
10,Sarah Fillier,LW,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,1326
11,Abby Roque,C,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,1297
12,Chloé Aurard-Bushee,LW,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,540
13,Elle Hartje,LW,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,1224
14,Jaime Bourbonnais,RD,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,1439
15,Gabby Rosenthal,C,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,565
17,Ella Shelton,LD,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,1656
18,Élizabeth Giguère,RW,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,567
19,Paetyn Levis,RW,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,1032
20,Allyson Simpson,RD,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,772
25,Alex Carpenter,C,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,1326
27,Jade Downie-Landry,RW,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,473
28,Micah Zandee-Hart,LD,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,1318
29,Emmy Fecteau,LW,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,447
40,Noora Tulus,C,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,657
71,Taylor Girard,LW,Away,New York Sirens,#009E90,157,2025-03-05,PWHL,2024/2025,Regular Season,0
