Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Sandra Abstreiter,G,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,
35,Ann-Renée Desbiens,G,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,3600
7,Laura Stacey,RW,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,1228
9,Kati Tabin,LD,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,1013
11,Abby Roque,RW,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,1109
13,Alexandra Labelle,LW,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,640
16,Hayley Scamurra,C,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,1143
17,Dara Greig,LW,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,939
19,Kaitlin Willoughby,RW,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,649
22,Jessica DiGirolamo,LD,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,1114
23,Erin Ambrose,RD,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,1027
25,Lina Ljungblom,C,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,973
27,Shiann Darkangelo,C,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,898
28,Catherine Dubois,LW,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,773
44,Amanda Boulier,RD,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,911
61,Nicole Gosling,LD,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,1203
77,Jade Downie-Landry,C,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,611
88,Skylar Irving,LW,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,946
91,Maggie Flaherty,RD,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,889
93,Nadia Mattivi,LD,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,850
96,Natálie Mlýnková,RW,Home,Montréal Victoire,#8F001E,309,2026-04-07,PWHL,2025/2026,Regular Season,620
30,Corinne Schroeder,G,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,
83,Hannah Murphy,G,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,3515
2,Aneta Tejralová,LD,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,1207
3,Cayla Barnes,RD,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,1373
5,Anna Wilgren,RD,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,914
7,Lily Delianedis,LW,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,588
8,Natalie Snodgrass,LW,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,705
11,Emily Brown,LD,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,1019
13,Mikyla Grant-Mentis,C,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,852
20,Mariah Keopple,LD,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,730
21,Hilary Knight,RW,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,1195
24,Lyndie Lobdell,RD,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,545
25,Alex Carpenter,C,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,1079
27,Megan Carter,RD,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,1131
28,Gabrielle David,RW,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,917
37,Theresa Schafzahl,LW,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,977
52,Jada Habisch,RW,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,509
71,Sydney Langseth,C,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,597
78,Lexie Adzija,RW,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,794
88,Julia Gosling,LW,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,1095
92,Danielle Serdachny,C,Away,Seattle Torrent,#0A5458,309,2026-04-07,PWHL,2025/2026,Regular Season,1189
