Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Corinne Schroeder,G,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,
82,Kayle Osborne,G,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,3591
6,Brooke Hobson,LD,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,534
7,Olivia Knowles,RD,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,0
8,Maja Nylen Persson,RD,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,962
9,Jessie Eldridge,RW,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,1102
10,Sarah Fillier,C,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,1208
11,Abby Roque,LW,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,1310
12,Chloé Aurard,LW,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,507
13,Elle Hartje,LW,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,844
14,Jaime Bourbonnais,RD,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,1367
15,Gabby Rosenthal,C,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,1061
17,Ella Shelton,LD,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,1464
18,Élizabeth Giguère,RW,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,594
19,Paetyn Levis,RW,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,824
20,Allyson Simpson,RD,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,1182
27,Jade Downie-Landry,C,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,535
28,Micah Zandee-Hart,LD,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,1410
29,Emmy Fecteau,LW,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,734
40,Noora Tulus,C,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,867
71,Taylor Girard,RW,Home,New York Sirens,#009E90,148,2025-02-17,PWHL,2024/2025,Regular Season,497
30,Emma Söderberg,G,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,
31,Aerin Frankel,G,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,3600
2,Emily Brown,LD,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,1088
5,Megan Keller,LD,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,1619
7,Sidney Morin,RD,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,1119
9,Sophie Shirley,RW,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,222
11,Alina Müller,LW,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,1174
14,Jillian Dempsey,C,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,542
15,Sydney Bard,RD,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,1194
16,Amanda Pelkey,RW,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,769
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,888
21,Hilary Knight,RW,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,1177
22,Jessica DiGirolamo,LD,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,850
25,Emma Greco,RD,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,529
27,Shay Maloney,C,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,783
37,Theresa Schafzahl,LW,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,845
44,Jill Saulnier,LW,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,638
47,Jamie Lee Rattray,RW,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,880
55,Daniela Pejšová,RW,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,432
77,Susanna Tapani,C,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,983
88,Lexie Adzija,LW,Away,Boston Fleet,#004D29,148,2025-02-17,PWHL,2024/2025,Regular Season,621
