Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,3600
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,1725
4,Kendall Cooper,RD,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,1359
5,Sidney Morin,RD,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,1435
6,Katy Knoll,RW,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,632
7,Claire Butorac,C,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,655
9,Madison Bizal,LD,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,635
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,1334
13,Grace Zumwinkle,RW,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,1135
15,Brooke Becker,RD,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,713
18,Élizabeth Giguère,RW,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,647
21,Mae Batherson,LD,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,1092
24,Vanessa Upson,C,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,442
26,Kendall Coyne Schofield,LW,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,1251
27,Taylor Heise,C,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,1276
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,768
71,Klára Hymlárová,RW,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,790
74,Abby Hustler,LW,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,601
77,Britta Curl-Salemme,LW,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,968
91,Peyton Anderson,LW,Home,Minnesota Frost,#353364,302,2026-03-29,PWHL,2025/2026,Regular Season,0
30,Amanda Thiele,G,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,3600
39,Abbey Levy,G,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,
5,Megan Keller,LD,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,1567
6,Hadley Hartmetz,RD,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,883
7,Mia Biotti,LD,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,83
8,Haley Winn,RD,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,1493
9,Sophie Shirley,RW,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,541
11,Alina Müller,C,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,1216
13,Liz Schepers,C,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,856
16,Riley Brengman,RD,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,929
18,Jessie Eldridge,RW,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,1062
19,Abby Newhook,RW,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,832
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,791
25,Laura Kluge,LW,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,549
26,Ella Huber,LW,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,839
27,Shay Maloney,RW,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,906
36,Loren Gabel,LW,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,760
47,Jamie Lee Rattray,LW,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,526
53,Rylind MacKinnon,LD,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,639
55,Daniela Pejšová,LD,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,1041
77,Susanna Tapani,C,Away,Boston Fleet,#004D29,302,2026-03-29,PWHL,2025/2026,Regular Season,1093
