Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
20,Elaine Chuli,G,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,
35,Ann-Renée Desbiens,G,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,3600
2,Mariah Keopple,LD,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,1150
3,Cayla Barnes,RD,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,1207
5,Anna Wilgren,LD,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,212
9,Kati Tabin,LD,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,1180
12,Jenn Gardiner,LW,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,1096
13,Alexandra Labelle,C,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,1081
17,Dara Greig,LW,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,353
18,Mikyla Grant-Mentis,LW,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,847
21,Maureen Murphy,RW,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,763
23,Erin Ambrose,RD,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,1236
24,Abby Boreen,RW,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,1146
25,Lina Ljungblom,LW,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,868
26,Clair DeGeorge,C,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,414
28,Catherine Dubois,RW,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,431
29,Marie-Philip Poulin,C,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,1173
42,Claire Dalton,RW,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,1140
43,Kristin O'Neill,C,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,1012
44,Amanda Boulier,RD,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,828
71,Anna Kjellbin,RD,Home,Montréal Victoire,#8F001E,131,2025-01-17,PWHL,2024/2025,Regular Season,832
29,Nicole Hensley,G,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,3568
35,Maddie Rooney,G,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,
2,Lee Stecklein,LD,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,1506
3,Brooke McQuigge,LW,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,794
6,Katy Knoll,C,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,315
7,Claire Butorac,RW,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,725
9,Mae Batherson,LD,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,769
11,Kaitlyn O'Donohoe,RW,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,77
12,Kelly Pannek,C,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,1010
16,Sophie Jaques,RD,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,1423
17,Brooke Bryant,RW,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,445
19,Maggie Flaherty,RD,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,879
21,Liz Schepers,C,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,903
23,Mellissa Channell-Watkins,LD,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,889
26,Kendall Coyne Schofield,LW,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,1114
27,Taylor Heise,C,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,999
41,Denisa Křížová,RW,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,811
42,Claire Thompson,RD,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,1168
71,Klára Hymlárová,LW,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,648
77,Britta Curl-Salemme,LW,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,1011
86,Michela Cava,RW,Away,Minnesota Frost,#353364,131,2025-01-17,PWHL,2024/2025,Regular Season,917
