Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
20,Elaine Chuli,G,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,
35,Ann-Renée Desbiens,G,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,3548
2,Mariah Keopple,LD,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,779
3,Cayla Barnes,RD,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,1010
5,Anna Wilgren,LD,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,635
7,Laura Stacey,RW,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,1081
9,Kati Tabin,LD,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,1166
12,Jenn Gardiner,LW,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,895
13,Alexandra Labelle,C,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,975
17,Dara Greig,RW,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,624
18,Mikyla Grant-Mentis,LW,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,792
23,Erin Ambrose,RD,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,1305
24,Abby Boreen,RW,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,804
25,Lina Ljungblom,LW,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,770
26,Clair DeGeorge,C,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,631
28,Catherine Dubois,LW,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,569
29,Marie-Philip Poulin,C,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,1032
42,Claire Dalton,RW,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,1049
43,Kristin O'Neill,C,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,965
44,Amanda Boulier,RD,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,1012
71,Anna Kjellbin,LD,Home,Montréal Victoire,#8F001E,110,2024-12-04,PWHL,2024/2025,Regular Season,776
30,Corinne Schroeder,G,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,3599
82,Kayle Osborne,G,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,
4,Taylor Baker,RD,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,167
6,Brooke Hobson,LD,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,714
8,Maja Nylen Persson,RD,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,1581
9,Jessie Eldridge,LW,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,1074
10,Sarah Fillier,RW,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,1108
11,Abby Roque,C,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,1104
12,Chloé Aurard-Bushee,RW,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,407
13,Elle Hartje,LW,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,625
14,Jaime Bourbonnais,RD,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,1551
15,Gabby Rosenthal,C,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,786
18,Élizabeth Giguère,RW,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,869
19,Paetyn Levis,RW,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,738
20,Allyson Simpson,LD,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,1321
25,Alex Carpenter,C,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,1132
27,Jade Downie-Landry,C,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,932
28,Micah Zandee-Hart,LD,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,1473
29,Emmy Fecteau,LW,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,529
40,Noora Tulus,LW,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,1010
81,Kayla Vespa,LW,Away,New York Sirens,#009E90,110,2024-12-04,PWHL,2024/2025,Regular Season,180
