Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,3521
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,1657
7,Claire Butorac,LW,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,768
11,Sophia Kunin,RW,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,700
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,1477
13,Grace Zumwinkle,RW,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,1096
14,Clair DeGeorge,C,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,676
16,Sophie Jaques,RD,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,1423
17,Brooke Bryant,LW,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,430
18,Brittyn Fleming,C,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,649
19,Maggie Flaherty,RD,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,975
22,Natalie Buchbinder,RD,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,898
23,Mellissa Channell-Watkins,LD,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,792
24,Abby Boreen,RW,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,1343
25,Emma Greco,LD,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,975
26,Kendall Coyne Schofield,LW,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,1127
36,Dominique Kremer,RW,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,267
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,972
86,Michela Cava,C,Home,Minnesota Frost,#353364,38,2024-02-25,PWHL,2023/2024,Regular Season,1055
30,Emma Söderberg,G,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,
31,Aerin Frankel,G,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,3571
2,Emily Brown,LD,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,1235
5,Megan Keller,LD,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,1331
7,Sidney Morin,RD,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,1146
11,Alina Müller,C,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,995
13,Kaleigh Fratkin,RD,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,1274
16,Amanda Pelkey,RW,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,600
17,Taylor Girard,LW,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,872
18,Abby Cook,D,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,171
19,Gigi Marvin,C,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,623
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,950
21,Hilary Knight,RW,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,1020
22,Jessica DiGirolamo,RD,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,1026
27,Shiann Darkangelo,RW,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,807
36,Loren Gabel,LW,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,829
37,Theresa Schafzahl,RW,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,952
47,Jamie Lee Rattray,LW,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,923
55,Samantha Isbell,LW,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,293
88,Susanna Tapani,C,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,1201
97,Jess Healey,LD,Away,Boston Fleet,#004D29,38,2024-02-25,PWHL,2023/2024,Regular Season,769
