Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,3597
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,1298
3,Brooke McQuigge,LW,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,703
6,Katy Knoll,C,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,453
7,Claire Butorac,RW,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,586
9,Mae Batherson,LD,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,941
11,Kaitlyn O'Donohoe,LW,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,201
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,1167
16,Sophie Jaques,RD,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,1213
17,Brooke Bryant,RW,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,469
19,Maggie Flaherty,RD,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,1011
21,Liz Schepers,C,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,698
23,Mellissa Channell-Watkins,LD,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,1042
26,Kendall Coyne Schofield,RW,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,1145
27,Taylor Heise,C,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,1031
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,881
42,Claire Thompson,RD,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,1212
71,Klára Hymlárová,LW,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,692
77,Britta Curl-Salemme,LW,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,1049
86,Michela Cava,RW,Home,Minnesota Frost,#353364,175,2025-01-12,PWHL,2024/2025,Regular Season,1003
20,Elaine Chuli,G,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,3522
35,Ann-Renée Desbiens,G,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,
2,Mariah Keopple,LD,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,1201
3,Cayla Barnes,RD,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,1313
5,Anna Wilgren,LD,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,897
7,Laura Stacey,RW,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,316
9,Kati Tabin,LD,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,1016
12,Jenn Gardiner,LW,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,1140
13,Alexandra Labelle,C,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,855
17,Dara Greig,LW,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,539
18,Mikyla Grant-Mentis,LW,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,704
21,Maureen Murphy,RW,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,511
23,Erin Ambrose,RD,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,1375
24,Abby Boreen,RW,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,922
25,Lina Ljungblom,LW,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,850
26,Clair DeGeorge,C,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,613
28,Catherine Dubois,RW,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,721
29,Marie-Philip Poulin,C,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,1175
42,Claire Dalton,RW,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,1135
43,Kristin O'Neill,C,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,695
71,Anna Kjellbin,RD,Away,Montréal Victoire,#8F001E,175,2025-01-12,PWHL,2024/2025,Regular Season,726
