Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
33,Gwyneth Philips,G,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,3552
70,Kendra Woodland,G,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,
3,Jocelyne Larocque,LD,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,1348
5,Rory Guilday,LD,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,1739
6,Stephanie Markowski,LD,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,406
8,Kathryn Reilly,RD,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,1221
9,Vita Poniatovskaia,RD,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,257
10,Alexa Vasko,C,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,612
16,Kateřina Mrázová,C,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,830
17,Gabbie Hughes,C,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,1234
19,Brianne Jenner,C,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,1152
22,Taylor House,RW,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,512
23,Sarah Wozniewicz,RW,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,973
25,Emma Greco,RD,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,257
26,Emily Clark,LW,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,1135
27,Brooke McQuigge,LW,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,547
29,Peyton Hemp,RW,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,1029
37,Rebecca Leslie,LW,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,1124
71,Fanuza Kadirova,LW,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,790
86,Michela Cava,RW,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,639
88,Ronja Savolainen,RD,Home,Ottawa Charge,#D1011B,311,2026-04-08,PWHL,2025/2026,Regular Season,1586
30,Corinne Schroeder,G,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,3600
70,Carly Jackson,G,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,
2,Aneta Tejralová,LD,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,1350
3,Cayla Barnes,RD,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,1437
5,Anna Wilgren,RD,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,1194
7,Lily Delianedis,LW,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,499
8,Natalie Snodgrass,LW,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,1048
11,Emily Brown,LD,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,1074
13,Mikyla Grant-Mentis,C,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,898
20,Mariah Keopple,LD,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,182
21,Hilary Knight,RW,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,1312
24,Lyndie Lobdell,RD,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,690
25,Alex Carpenter,C,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,1202
27,Megan Carter,LD,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,809
28,Gabrielle David,C,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,808
37,Theresa Schafzahl,LW,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,1162
52,Jada Habisch,RW,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,491
71,Sydney Langseth,C,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,505
78,Lexie Adzija,RW,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,912
88,Julia Gosling,LW,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,803
92,Danielle Serdachny,RW,Away,Seattle Torrent,#0A5458,311,2026-04-08,PWHL,2025/2026,Regular Season,1076
