Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
37,Callie Shanahan,G,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,
82,Kayle Osborne,G,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,3652
2,Dayle Ross,RD,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,366
4,Elle Hartje,RW,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,834
7,Savannah Norcross,RW,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,376
8,Maja Nylen Persson,RD,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,983
10,Sarah Fillier,C,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,1133
14,Jaime Bourbonnais,RD,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,1349
16,Lauren Bernard,LD,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,817
17,Taylor Girard,LW,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,886
18,Maddi Wheeler,LW,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,562
19,Paetyn Levis,RW,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,712
20,Allyson Simpson,RD,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,1202
22,Anna Bargman,LW,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,293
24,Anne Cherkowski,RW,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,1036
26,Casey O'Brien,C,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,1275
28,Micah Zandee-Hart,LD,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,986
43,Kristin O'Neill,C,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,1025
71,Jincy Roese,LD,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,827
81,Kayla Vespa,C,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,342
98,Kristýna Kaltounková,LW,Home,New York Sirens,#009E90,256,2026-01-16,PWHL,2025/2026,Regular Season,1501
1,Marlène Boissonnault,G,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,
29,Nicole Hensley,G,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,3640
4,Kendall Cooper,RD,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,1490
5,Sidney Morin,LD,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,1339
6,Katy Knoll,RW,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,785
7,Claire Butorac,RW,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,608
9,Madison Bizal,LD,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,373
12,Kelly Pannek,C,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,1038
13,Grace Zumwinkle,RW,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,1014
15,Brooke Becker,RD,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,944
16,Kaitlyn O'Donohoe,LW,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,610
21,Mae Batherson,LD,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,1535
22,Natalie Buchbinder,RD,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,1258
24,Vanessa Upson,C,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,610
26,Kendall Coyne Schofield,LW,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,974
27,Taylor Heise,C,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,1022
41,Denisa Křížová,LW,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,768
71,Klára Hymlárová,C,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,761
74,Abby Hustler,LW,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,1016
77,Britta Curl-Salemme,RW,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,1080
91,Peyton Anderson,LW,Away,Minnesota Frost,#353364,256,2026-01-16,PWHL,2025/2026,Regular Season,0
