Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
20,Elaine Chuli,G,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,
35,Ann-Renée Desbiens,G,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,3600
2,Mariah Keopple,LD,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,1054
3,Cayla Barnes,RD,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,1274
5,Anna Wilgren,LD,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,1073
9,Kati Tabin,LD,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,1040
12,Jenn Gardiner,LW,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,1115
13,Alexandra Labelle,C,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,1082
17,Dara Greig,LW,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,320
18,Mikyla Grant-Mentis,LW,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,1000
21,Maureen Murphy,RW,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,903
23,Erin Ambrose,RD,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,1019
24,Abby Boreen,RW,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,1202
25,Lina Ljungblom,LW,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,933
26,Clair DeGeorge,C,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,317
28,Catherine Dubois,RW,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,526
29,Marie-Philip Poulin,C,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,1278
42,Claire Dalton,RW,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,959
43,Kristin O'Neill,C,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,987
44,Amanda Boulier,RD,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,736
71,Anna Kjellbin,RD,Home,Montréal Victoire,#8F001E,176,2025-01-19,PWHL,2024/2025,Regular Season,693
33,Gwyneth Philips,G,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,
38,Emerance Maschmeyer,G,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,3505
2,Aneta Tejralová,LD,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,853
3,Zoe Boyd,LD,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,651
6,Stephanie Markowski,LD,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,702
8,Natalie Snodgrass,LW,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,474
10,Alexa Vasko,C,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,459
12,Victoria Bach,LW,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,905
13,Tereza Vanišová,RW,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,804
17,Gabbie Hughes,C,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,1122
18,Mannon McMahon,RW,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,918
19,Brianne Jenner,RW,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,1289
21,Ashton Bell,RD,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,1071
23,Jocelyne Larocque,RD,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,1447
26,Emily Clark,LW,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,1185
27,Shiann Darkangelo,C,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,835
37,Rebecca Leslie,RW,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,516
71,Jincy Roese,RD,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,1173
88,Ronja Savolainen,LD,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,910
92,Danielle Serdachny,C,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,1149
94,Anna Meixner,LW,Away,Ottawa Charge,#D1011B,176,2025-01-19,PWHL,2024/2025,Regular Season,522
