Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,3600
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,
2,Lee Stecklein,D,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,1638
7,Claire Butorac,F,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,337
9,Abby Cook,D,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,458
11,Sophia Kunin,F,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,908
12,Kelly Pannek,F,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,1074
13,Grace Zumwinkle,F,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,1099
14,Clair DeGeorge,F,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,447
17,Brooke Bryant,D,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,152
18,Brittyn Fleming,F,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,834
19,Maggie Flaherty,D,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,1257
21,Liz Schepers,F,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,983
22,Natalie Buchbinder,D,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,1645
23,Mellissa Channell-Watkins,D,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,1458
25,Emma Greco,D,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,413
26,Kendall Coyne Schofield,F,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,964
27,Taylor Heise,F,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,981
41,Denisa Křížová,F,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,879
77,Susanna Tapani,F,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,926
86,Michela Cava,F,Home,Minnesota Frost,#353364,8,2024-01-10,PWHL,2023/2024,Regular Season,361
37,Erica Howe,G,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,3488
3,Jocelyne Larocque,LD,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,1729
5,Lauriane Rougeau,LD,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,805
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,989
7,Olivia Knowles,RD,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,714
10,Alexa Vasko,C,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,607
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,1011
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,1721
17,Samantha Cogan,LW,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,699
18,Jesse Compher,RW,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,1036
19,Rebecca Leslie,RW,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,598
20,Sarah Nurse,LW,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,1060
22,Maggie Connors,LW,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,945
23,Jess Jones,RD,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,0
24,Natalie Spooner,RW,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,1183
27,Emma Maltais,C,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,1222
28,Kaitlin Willoughby,RW,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,620
34,Hannah Miller,C,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,770
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,982
41,Brittany Howard,LW,Away,Toronto Sceptres,#377BC2,8,2024-01-10,PWHL,2023/2024,Regular Season,758
