Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
1,Raygan Kirk,G,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,3600
50,Kristen Campbell,G,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,
2,Jessica Kondas,RD,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,444
3,Jocelyne Larocque,LD,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,1482
6,Kali Flanagan,RD,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,1368
8,Izzy Daniel,RW,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,982
9,Daryl Watts,RW,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,1168
12,Allie Munroe,LD,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,1316
14,Renata Fast,RD,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,1418
15,Anneke Rankila,RW,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,135
18,Jesse Compher,C,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,808
19,Lauren Bernard,LD,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,565
20,Sarah Nurse,C,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,1058
22,Maggie Connors,LW,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,310
27,Emma Maltais,LW,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,1214
28,Kaitlin Willoughby,RW,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,268
34,Hannah Miller,LW,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,1105
40,Blayre Turnbull,C,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,1155
51,Victoria Bach,C,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,591
67,Emma Woods,RW,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,715
88,Julia Gosling,LW,Home,Toronto Sceptres,#377BC2,118,2024-12-27,PWHL,2024/2025,Regular Season,778
30,Emma Söderberg,G,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,
31,Aerin Frankel,G,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,3514
2,Emily Brown,LD,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,906
5,Megan Keller,LD,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,1495
7,Sidney Morin,RD,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,887
9,Sophie Shirley,RW,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,500
11,Alina Müller,LW,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,922
15,Sydney Bard,RD,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,1220
16,Amanda Pelkey,LW,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,556
19,Hannah Bilka,LW,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,1360
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,1194
21,Hilary Knight,RW,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,1547
22,Jessica DiGirolamo,RD,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,1004
25,Emma Greco,LD,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,342
27,Shay Maloney,C,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,466
36,Loren Gabel,RW,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,529
37,Theresa Schafzahl,RW,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,764
47,Jamie Lee Rattray,LW,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,776
55,Daniela Pejšová,LD,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,843
77,Susanna Tapani,C,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,1203
88,Lexie Adzija,C,Away,Boston Fleet,#004D29,118,2024-12-27,PWHL,2024/2025,Regular Season,726
