Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
1,Raygan Kirk,G,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,3568
50,Kristen Campbell,G,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,
5,Savannah Harmon,LD,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,1496
6,Kali Flanagan,RD,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,1279
8,Izzy Daniel,RW,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,684
9,Daryl Watts,RW,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,1138
12,Allie Munroe,LD,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,1287
14,Renata Fast,RD,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,1602
16,Hayley Scamurra,RW,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,932
18,Jesse Compher,C,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,964
19,Lauren Bernard,RD,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,352
20,Sarah Nurse,C,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,1186
22,Maggie Connors,LW,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,252
27,Emma Maltais,LW,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,1296
28,Kaitlin Willoughby,RW,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,79
34,Hannah Miller,LW,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,966
40,Blayre Turnbull,C,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,1295
55,Rylind MacKinnon,LD,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,443
61,Noemi Neubauerová,C,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,287
67,Emma Woods,RW,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,642
88,Julia Gosling,LW,Home,Toronto Sceptres,#377BC2,122,2024-12-31,PWHL,2024/2025,Regular Season,909
33,Gwyneth Philips,G,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,
38,Emerance Maschmeyer,G,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,3600
2,Aneta Tejralová,LD,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,1240
3,Zoe Boyd,LD,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,148
6,Stephanie Markowski,LD,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,791
8,Natalie Snodgrass,LW,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,695
12,Victoria Bach,LW,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,888
13,Tereza Vanišová,LW,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,671
16,Kateřina Mrázová,C,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,1096
17,Gabbie Hughes,C,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,878
18,Mannon McMahon,C,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,717
19,Brianne Jenner,RW,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,1008
21,Ashton Bell,RD,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,1166
23,Jocelyne Larocque,RD,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,1156
26,Emily Clark,LW,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,1089
27,Shiann Darkangelo,C,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,835
37,Rebecca Leslie,RW,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,655
71,Jincy Roese,LD,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,1326
88,Ronja Savolainen,RD,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,937
92,Danielle Serdachny,RW,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,972
94,Anna Meixner,RW,Away,Ottawa Charge,#D1011B,122,2024-12-31,PWHL,2024/2025,Regular Season,447
