Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
38,Emerance Maschmeyer,G,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,3400
50,Kristen Campbell,G,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,
7,Madison Samoskevich,LD,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,1393
8,Izzy Daniel,RW,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,511
9,Katie Chan,LW,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,806
11,Sydney Bard,RD,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,1270
12,Jenn Gardiner,LW,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,1033
13,Tereza Vanišová,RW,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,986
15,Gabby Rosenthal,C,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,1020
16,Sophie Jaques,RD,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,1371
21,Ashton Bell,RD,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,1382
22,Abby Boreen,RW,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,1092
23,Mellissa Channell-Watkins,LD,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,1033
25,Emma Greco,D,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,40
26,Brooke McQuigge,LW,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,600
33,Michelle Karvinen,LW,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,1184
34,Hannah Miller,C,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,1048
42,Claire Thompson,LD,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,1287
51,Anna Segedi,C,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,866
72,Darcie Lappan,C,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,523
86,Michela Cava,RW,Home,Vancouver Goldeneyes,#10457F,231,2025-12-20,PWHL,2025/2026,Regular Season,965
30,Sandra Abstreiter,G,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,3600
35,Ann-Renée Desbiens,G,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,
4,Maya Labad,LW,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,581
7,Laura Stacey,RW,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,1226
9,Kati Tabin,RD,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,1117
11,Abby Roque,LW,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,1347
13,Alexandra Labelle,C,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,633
16,Hayley Scamurra,C,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,558
17,Dara Greig,LW,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,439
19,Kaitlin Willoughby,RW,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,678
21,Maureen Murphy,RW,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,894
22,Jessica DiGirolamo,LD,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,1055
23,Erin Ambrose,RD,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,1324
27,Shiann Darkangelo,C,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,720
29,Marie-Philip Poulin,C,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,1228
44,Amanda Boulier,RD,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,1079
51,Kelly Ann Nadeau,RD,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,86
61,Nicole Gosling,LD,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,1289
88,Skylar Irving,RW,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,501
91,Maggie Flaherty,LD,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,1428
96,Natálie Mlýnková,LW,Away,Montréal Victoire,#8F001E,231,2025-12-20,PWHL,2025/2026,Regular Season,877
