Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,3510
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,1738
9,Abby Cook,RD,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,546
11,Sophia Kunin,RW,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,681
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,1184
13,Grace Zumwinkle,RW,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,1206
14,Clair DeGeorge,LW,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,273
17,Brooke Bryant,RW,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,279
19,Maggie Flaherty,RD,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,1329
21,Liz Schepers,C,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,691
22,Natalie Buchbinder,RD,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,1271
23,Mellissa Channell-Watkins,LD,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,1230
24,Abby Boreen,LW,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,916
25,Emma Greco,LD,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,592
26,Kendall Coyne Schofield,LW,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,1183
27,Taylor Heise,C,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,1202
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,1028
77,Susanna Tapani,C,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,1028
86,Michela Cava,RW,Home,Minnesota Frost,#353364,20,2024-01-24,PWHL,2023/2024,Regular Season,806
20,Elaine Chuli,G,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,3600
35,Ann-Renée Desbiens,G,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,
2,Mariah Keopple,LD,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,1344
4,Catherine Daoust,RD,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,733
7,Laura Stacey,RW,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,1235
8,Gabrielle David,RW,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,497
9,Kati Tabin,LD,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,1415
10,Brigitte Laganière,LD,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,305
12,Leah Lum,LD,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,458
14,Jillian Dempsey,C,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,519
15,Maureen Murphy,RW,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,1093
16,Sarah Lefort,LW,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,411
21,Tereza Vanišová,LW,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,1115
22,Kennedy Marchment,LW,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,761
23,Erin Ambrose,RD,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,1472
24,Ann-Sophie Bettez,LW,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,678
26,Sarah Bujold,C,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,768
29,Marie-Philip Poulin,C,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,1149
42,Claire Dalton,RW,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,488
43,Kristin O'Neill,C,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,1044
96,Dominika Lásková,RD,Away,Montréal Victoire,#8F001E,20,2024-01-24,PWHL,2023/2024,Regular Season,1084
