Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
33,Gwyneth Philips,G,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,3767
35,Logan Angers,G,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,
2,Aneta Tejralová,RD,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,1269
3,Zoe Boyd,RD,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,1046
5,Samantha Isbell,RD,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,0
6,Stephanie Markowski,LD,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,932
10,Alexa Vasko,C,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,738
12,Victoria Bach,LW,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,443
13,Tereza Vanišová,LW,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,1244
16,Kateřina Mrázová,C,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,708
17,Gabbie Hughes,C,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,1103
18,Mannon McMahon,RW,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,854
19,Brianne Jenner,RW,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,1279
21,Ashton Bell,RD,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,1458
23,Jocelyne Larocque,LD,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,1340
26,Emily Clark,LW,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,1152
27,Shiann Darkangelo,C,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,1246
37,Rebecca Leslie,RW,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,865
88,Ronja Savolainen,LD,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,1153
92,Danielle Serdachny,RW,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,430
94,Anna Meixner,LW,Home,Ottawa Charge,#D1011B,206,2025-05-20,PWHL,2024/2025,Playoffs,691
29,Nicole Hensley,G,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,3767
35,Maddie Rooney,G,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,
2,Lee Stecklein,RD,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,1505
3,Brooke McQuigge,LW,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,989
6,Katy Knoll,RW,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,561
9,Mae Batherson,LD,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,0
12,Kelly Pannek,C,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,1056
13,Grace Zumwinkle,RW,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,1221
14,Dominique Petrie,C,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,886
16,Sophie Jaques,RD,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,1468
19,Maggie Flaherty,LD,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,783
21,Liz Schepers,C,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,483
22,Natalie Buchbinder,RD,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,787
23,Mellissa Channell-Watkins,LD,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,1273
26,Kendall Coyne Schofield,LW,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,1113
27,Taylor Heise,C,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,1182
41,Denisa Křížová,RW,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,854
42,Claire Thompson,LD,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,1551
71,Klára Hymlárová,LW,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,629
77,Britta Curl-Salemme,LW,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,888
86,Michela Cava,RW,Away,Minnesota Frost,#353364,206,2025-05-20,PWHL,2024/2025,Playoffs,1129
