Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
39,Kaley Doyle,G,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,
82,Kayle Osborne,G,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,3600
2,Dayle Ross,RD,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,402
4,Elle Hartje,RW,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,793
8,Maja Nylen Persson,RD,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,1332
10,Sarah Fillier,LW,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,1185
14,Jaime Bourbonnais,LD,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,1136
16,Lauren Bernard,LD,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,970
17,Taylor Girard,LW,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,1120
18,Maddi Wheeler,LW,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,946
19,Paetyn Levis,RW,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,846
20,Allyson Simpson,RD,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,1051
22,Anna Bargman,RW,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,522
23,Anne Cherkowski,RW,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,1070
26,Casey O'Brien,C,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,1192
28,Micah Zandee-Hart,LD,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,1140
29,Emmy Fecteau,LW,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,490
43,Kristin O'Neill,C,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,879
71,Jincy Roese,LD,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,978
81,Kayla Vespa,C,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,563
98,Kristýna Kaltounková,C,Home,New York Sirens,#009E90,279,2026-03-08,PWHL,2025/2026,Regular Season,1044
1,Sanni Ahola,G,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,
33,Gwyneth Philips,G,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,3543
3,Jocelyne Larocque,RD,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,1090
5,Rory Guilday,RD,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,1411
6,Stephanie Markowski,RD,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,0
8,Kathryn Reilly,RD,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,972
10,Alexa Vasko,C,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,551
11,Brooke Hobson,LD,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,1091
16,Kateřina Mrázová,C,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,984
17,Gabbie Hughes,C,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,1257
19,Brianne Jenner,C,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,1038
22,Taylor House,LW,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,536
23,Sarah Wozniewicz,LW,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,892
25,Emma Greco,LD,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,859
26,Emily Clark,LW,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,1154
27,Brooke McQuigge,RW,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,933
29,Peyton Hemp,RW,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,630
37,Rebecca Leslie,RW,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,1030
71,Fanuza Kadirova,LW,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,949
86,Michela Cava,RW,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,1005
88,Ronja Savolainen,LD,Away,Ottawa Charge,#D1011B,279,2026-03-08,PWHL,2025/2026,Regular Season,1082
