Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Sandra Abstreiter,G,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,
35,Ann-Renée Desbiens,G,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,3594
7,Laura Stacey,RW,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,1000
9,Kati Tabin,LD,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,1332
11,Abby Roque,LW,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,1166
16,Hayley Scamurra,C,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,951
17,Dara Greig,LW,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,843
19,Kaitlin Willoughby,RW,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,436
21,Maureen Murphy,RW,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,939
22,Jessica DiGirolamo,LD,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,1022
23,Erin Ambrose,RD,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,1333
25,Lina Ljungblom,C,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,702
27,Shiann Darkangelo,C,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,985
28,Catherine Dubois,LW,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,483
29,Marie-Philip Poulin,C,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,1126
44,Amanda Boulier,RD,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,775
61,Nicole Gosling,LD,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,1334
77,Jade Downie-Landry,LW,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,641
88,Skylar Irving,LW,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,259
91,Maggie Flaherty,RD,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,1239
96,Natálie Mlýnková,RW,Home,Montréal Victoire,#8F001E,264,2026-01-24,PWHL,2025/2026,Regular Season,636
1,Sanni Ahola,G,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,
33,Gwyneth Philips,G,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,3504
3,Jocelyne Larocque,LD,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,1233
5,Rory Guilday,RD,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,1227
6,Stephanie Markowski,LD,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,375
8,Kathryn Reilly,RD,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,745
10,Alexa Vasko,C,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,585
11,Brooke Hobson,LD,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,998
16,Kateřina Mrázová,C,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,889
17,Gabbie Hughes,C,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,975
19,Brianne Jenner,C,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,1282
22,Taylor House,LW,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,441
23,Sarah Wozniewicz,RW,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,1218
25,Emma Greco,LD,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,623
26,Emily Clark,RW,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,1104
27,Brooke McQuigge,LW,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,701
29,Peyton Hemp,RW,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,648
37,Rebecca Leslie,LW,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,1258
71,Fanuza Kadirova,LW,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,904
86,Michela Cava,RW,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,939
88,Ronja Savolainen,RD,Away,Ottawa Charge,#D1011B,264,2026-01-24,PWHL,2025/2026,Regular Season,1319
