Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
33,Gwyneth Philips,G,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,
38,Emerance Maschmeyer,G,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,3600
2,Aneta Tejralová,RD,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,1417
6,Stephanie Markowski,LD,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,1171
10,Alexa Vasko,C,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,594
12,Victoria Bach,RW,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,663
13,Tereza Vanišová,LW,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,862
16,Kateřina Mrázová,C,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,766
17,Gabbie Hughes,C,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,817
18,Mannon McMahon,RW,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,761
19,Brianne Jenner,RW,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,1070
21,Ashton Bell,RD,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,208
23,Jocelyne Larocque,RD,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,1365
26,Emily Clark,LW,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,833
27,Shiann Darkangelo,C,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,1023
37,Rebecca Leslie,RW,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,856
71,Jincy Roese,LD,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,1431
88,Ronja Savolainen,LD,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,1412
92,Danielle Serdachny,LW,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,1133
94,Anna Meixner,LW,Home,Ottawa Charge,#D1011B,144,2025-02-13,PWHL,2024/2025,Regular Season,745
29,Nicole Hensley,G,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,1691
35,Maddie Rooney,G,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,1909
2,Lee Stecklein,LD,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,1260
3,Brooke McQuigge,LW,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,977
7,Claire Butorac,RW,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,819
9,Mae Batherson,LD,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,862
12,Kelly Pannek,C,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,1022
13,Grace Zumwinkle,RW,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,817
14,Dominique Petrie,C,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,780
16,Sophie Jaques,RD,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,1179
17,Brooke Bryant,RW,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,404
19,Maggie Flaherty,RD,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,928
21,Liz Schepers,C,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,801
23,Mellissa Channell-Watkins,LD,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,1155
26,Kendall Coyne Schofield,LW,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,962
27,Taylor Heise,C,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,867
41,Denisa Křížová,LW,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,720
42,Claire Thompson,RD,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,1424
71,Klára Hymlárová,RW,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,517
77,Britta Curl-Salemme,LW,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,927
86,Michela Cava,RW,Away,Minnesota Frost,#353364,144,2025-02-13,PWHL,2024/2025,Regular Season,954
