Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
33,Gwyneth Philips,G,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,3553
35,Logan Angers,G,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,
2,Aneta Tejralová,RD,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,1317
6,Stephanie Markowski,RD,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,917
8,Natalie Snodgrass,RW,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,504
10,Alexa Vasko,C,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,521
12,Victoria Bach,LW,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,466
13,Tereza Vanišová,LW,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,1160
17,Gabbie Hughes,C,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,1159
18,Mannon McMahon,RW,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,1024
19,Brianne Jenner,RW,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,1066
21,Ashton Bell,RD,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,1196
22,Taylor House,C,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,0
23,Jocelyne Larocque,LD,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,1181
26,Emily Clark,LW,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,1117
27,Shiann Darkangelo,C,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,1153
37,Rebecca Leslie,RW,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,737
71,Jincy Roese,LD,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,1334
88,Ronja Savolainen,LD,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,1068
92,Danielle Serdachny,C,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,977
94,Anna Meixner,LW,Home,Ottawa Charge,#D1011B,162,2025-03-15,PWHL,2024/2025,Regular Season,925
30,Emma Söderberg,G,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,
31,Aerin Frankel,G,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,3600
2,Emily Brown,LD,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,1128
5,Megan Keller,LD,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,1382
7,Sidney Morin,RD,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,1227
8,Kelly Babstock,C,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,514
11,Alina Müller,LW,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,1007
15,Sydney Bard,RD,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,330
16,Amanda Pelkey,RW,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,583
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,901
21,Hilary Knight,RW,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,1291
22,Jessica DiGirolamo,RD,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,1077
25,Emma Greco,RD,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,797
27,Shay Maloney,C,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,1078
36,Loren Gabel,RW,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,576
37,Theresa Schafzahl,LW,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,951
44,Jill Saulnier,LW,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,834
47,Jamie Lee Rattray,RW,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,958
55,Daniela Pejšová,LD,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,967
77,Susanna Tapani,C,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,1190
88,Lexie Adzija,LW,Away,Boston Fleet,#004D29,162,2025-03-15,PWHL,2024/2025,Regular Season,661
