Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
31,Aerin Frankel,G,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,3598
39,Abbey Levy,G,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,
5,Megan Keller,LD,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,1674
6,Hadley Hartmetz,RD,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,869
7,Mia Biotti,LD,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,90
8,Haley Winn,RD,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,1406
9,Sophie Shirley,RW,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,590
11,Alina Müller,C,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,1317
13,Liz Schepers,C,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,860
16,Riley Brengman,RD,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,1145
18,Jessie Eldridge,RW,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,1107
19,Abby Newhook,RW,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,749
20,Hannah Brandt,C,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,693
25,Laura Kluge,LW,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,619
26,Ella Huber,LW,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,915
27,Shay Maloney,RW,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,817
36,Loren Gabel,LW,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,929
47,Jamie Lee Rattray,LW,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,821
53,Rylind MacKinnon,LD,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,656
55,Daniela Pejšová,LD,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,1050
77,Susanna Tapani,C,Home,Boston Fleet,#004D29,294,2026-03-21,PWHL,2025/2026,Regular Season,1015
30,Corinne Schroeder,G,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,3600
70,Carly Jackson,G,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,
2,Aneta Tejralová,LD,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,1209
3,Cayla Barnes,RD,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,1207
5,Anna Wilgren,LD,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,1134
7,Lily Delianedis,LW,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,715
8,Natalie Snodgrass,LW,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,1136
10,Jenna Buglioni,RW,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,68
11,Emily Brown,RD,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,1330
17,Brooke Bryant,LW,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,134
20,Mariah Keopple,RD,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,733
24,Lyndie Lobdell,RD,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,467
25,Alex Carpenter,C,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,1445
27,Megan Carter,LD,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,908
37,Theresa Schafzahl,LW,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,1296
52,Jada Habisch,RW,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,713
66,Marah Wagner,C,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,85
71,Sydney Langseth,C,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,737
78,Lexie Adzija,RW,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,1180
88,Julia Gosling,C,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,1212
92,Danielle Serdachny,RW,Away,Seattle Torrent,#0A5458,294,2026-03-21,PWHL,2025/2026,Regular Season,1283
