Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,3744
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,1541
7,Claire Butorac,LW,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,793
11,Sophia Kunin,RW,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,847
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,1346
13,Grace Zumwinkle,RW,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,1274
14,Clair DeGeorge,C,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,606
16,Sophie Jaques,RD,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,1500
17,Brooke Bryant,LW,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,457
18,Brittyn Fleming,C,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,876
19,Maggie Flaherty,RD,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,1017
22,Natalie Buchbinder,RD,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,1145
23,Mellissa Channell-Watkins,LD,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,1064
24,Abby Boreen,RW,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,1293
25,Emma Greco,LD,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,1088
26,Kendall Coyne Schofield,LW,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,1255
36,Dominique Kremer,RW,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,437
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,888
86,Michela Cava,C,Home,Minnesota Frost,#353364,40,2024-02-27,PWHL,2023/2024,Regular Season,863
37,Erica Howe,G,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,3826
3,Jocelyne Larocque,LD,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,1561
5,Lauriane Rougeau,LD,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,834
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,1188
7,Olivia Knowles,RD,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,670
10,Alexa Vasko,C,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,407
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,1071
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,1659
17,Samantha Cogan,LW,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,348
18,Jesse Compher,C,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,1072
19,Rebecca Leslie,RW,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,366
20,Sarah Nurse,C,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,1098
22,Maggie Connors,RW,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,961
24,Natalie Spooner,RW,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,1011
27,Emma Maltais,LW,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,1157
28,Kaitlin Willoughby,RW,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,379
34,Hannah Miller,LW,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,897
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,1106
41,Brittany Howard,RW,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,892
51,Victoria Bach,LW,Away,Toronto Sceptres,#377BC2,40,2024-02-27,PWHL,2023/2024,Regular Season,970
