Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Corinne Schroeder,G,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,3600
82,Kayle Osborne,G,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,
4,Taylor Baker,RD,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,491
6,Brooke Hobson,LD,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,678
8,Maja Nylen Persson,RD,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,806
9,Jessie Eldridge,LW,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,592
10,Sarah Fillier,RW,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,590
11,Abby Roque,C,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,773
12,Chloé Aurard-Bushee,RW,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,480
13,Elle Hartje,LW,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,435
14,Jaime Bourbonnais,RD,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,747
15,Gabby Rosenthal,C,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,567
18,Élizabeth Giguère,RW,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,510
19,Paetyn Levis,RW,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,461
20,Allyson Simpson,LD,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,712
25,Alex Carpenter,C,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,736
27,Jade Downie-Landry,C,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,534
28,Micah Zandee-Hart,LD,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,974
29,Emmy Fecteau,LW,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,327
40,Noora Tulus,LW,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,648
81,Kayla Vespa,LW,Home,New York Sirens,#009E90,114,2024-12-18,PWHL,2024/2025,Regular Season,188
1,Raygan Kirk,G,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,1185
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,2400
3,Jocelyne Larocque,LD,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,644
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,791
8,Izzy Daniel,RW,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,558
9,Daryl Watts,LW,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,301
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,829
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,813
18,Jesse Compher,RW,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,219
19,Lauren Bernard,RD,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,605
20,Sarah Nurse,C,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,628
22,Maggie Connors,RW,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,658
27,Emma Maltais,LW,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,880
28,Kaitlin Willoughby,LW,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,370
34,Hannah Miller,C,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,646
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,467
51,Victoria Bach,C,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,197
55,Rylind MacKinnon,LD,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,530
61,Noemi Neubauerová,C,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,291
67,Emma Woods,RW,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,297
88,Julia Gosling,LW,Away,Toronto Sceptres,#377BC2,114,2024-12-18,PWHL,2024/2025,Regular Season,350
