Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Sandra Abstreiter,G,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,
38,Emerance Maschmeyer,G,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,3600
2,Aneta Tejralová,LD,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,1331
5,Samantha Isbell,LD,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,588
8,Natalie Snodgrass,C,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,984
9,Daryl Watts,LW,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,991
10,Becca Gilmore,LW,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,848
11,Akane Shiga,RW,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,548
13,Tereza Vanišová,RW,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,981
14,Hayley Scamurra,RW,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,1139
15,Savannah Harmon,RD,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,1689
17,Gabbie Hughes,C,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,895
18,Malia Schneider,LW,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,138
19,Brianne Jenner,C,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,1051
20,Sammy Davis,LW,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,380
21,Ashton Bell,RD,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,1518
24,Emma Buckles,RD,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,342
26,Emily Clark,LW,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,1051
27,Shiann Darkangelo,C,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,778
71,Jincy Roese,LD,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,1576
81,Rosalie Demers,RW,Home,Ottawa Charge,#D1011B,59,2024-04-20,PWHL,2023/2024,Regular Season,493
29,Nicole Hensley,G,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,3600
35,Maddie Rooney,G,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,
2,Lee Stecklein,LD,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,1785
5,Sophie Jaques,RD,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,1630
7,Claire Butorac,LW,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,549
10,Sydney Brodt,RW,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,747
11,Sophia Kunin,RW,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,589
12,Kelly Pannek,C,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,1101
13,Grace Zumwinkle,RW,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,979
14,Clair DeGeorge,C,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,747
17,Brooke Bryant,LW,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,715
18,Brittyn Fleming,C,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,542
19,Maggie Flaherty,LD,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,1010
22,Natalie Buchbinder,RD,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,1044
23,Mellissa Channell-Watkins,RD,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,720
25,Emma Greco,LD,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,717
26,Kendall Coyne Schofield,LW,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,1301
27,Taylor Heise,C,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,1266
36,Dominique Kremer,RD,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,58
41,Denisa Křížová,LW,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,958
86,Michela Cava,RW,Away,Minnesota Frost,#353364,59,2024-04-20,PWHL,2023/2024,Regular Season,1322
