Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,3600
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,1266
3,Brooke McQuigge,LW,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,741
6,Katy Knoll,RW,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,764
9,Mae Batherson,LD,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,840
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,912
13,Grace Zumwinkle,RW,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,976
14,Dominique Petrie,C,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,766
16,Sophie Jaques,RD,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,1451
17,Brooke Bryant,RW,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,0
19,Maggie Flaherty,RD,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,826
21,Liz Schepers,C,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,759
23,Mellissa Channell-Watkins,LD,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,1450
26,Kendall Coyne Schofield,LW,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,1078
27,Taylor Heise,C,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,1094
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,771
42,Claire Thompson,RD,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,1199
71,Klára Hymlárová,LW,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,724
77,Britta Curl-Salemme,RW,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,788
86,Michela Cava,RW,Home,Minnesota Frost,#353364,169,2025-03-30,PWHL,2024/2025,Regular Season,922
1,Raygan Kirk,G,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,1200
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,2400
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,1209
8,Izzy Daniel,RW,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,679
9,Daryl Watts,LW,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,987
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,1010
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,1433
15,Savannah Harmon,LD,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,1530
16,Hayley Scamurra,LW,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,583
18,Jesse Compher,RW,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,894
20,Sarah Nurse,C,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,977
22,Maggie Connors,LW,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,552
23,Megan Carter,LD,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,791
24,Natalie Spooner,RW,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,1026
25,Laura Kluge,C,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,390
27,Emma Maltais,LW,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,1053
34,Hannah Miller,C,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,1042
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,900
67,Emma Woods,C,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,190
71,Anna Kjellbin,RD,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,614
88,Julia Gosling,RW,Away,Toronto Sceptres,#377BC2,169,2025-03-30,PWHL,2024/2025,Regular Season,966
