Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
1,Raygan Kirk,G,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,
50,Kristen Campbell,G,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,3554
3,Jocelyne Larocque,LD,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,1424
6,Kali Flanagan,RD,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,1279
8,Izzy Daniel,RW,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,994
9,Daryl Watts,LW,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,1265
12,Allie Munroe,LD,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,1258
14,Renata Fast,RD,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,1556
18,Jesse Compher,RW,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,833
19,Lauren Bernard,RD,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,698
20,Sarah Nurse,C,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,1230
22,Maggie Connors,LW,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,415
27,Emma Maltais,LW,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,1107
28,Kaitlin Willoughby,RW,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,55
34,Hannah Miller,C,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,1031
40,Blayre Turnbull,C,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,876
51,Victoria Bach,RW,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,1152
55,Rylind MacKinnon,LD,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,818
61,Noemi Neubauerová,C,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,474
67,Emma Woods,RW,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,431
88,Julia Gosling,LW,Home,Toronto Sceptres,#377BC2,111,2024-12-07,PWHL,2024/2025,Regular Season,777
29,Nicole Hensley,G,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,
35,Maddie Rooney,G,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,3600
2,Lee Stecklein,LD,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,1224
6,Katy Knoll,C,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,63
7,Claire Butorac,RW,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,685
9,Mae Batherson,RD,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,1124
12,Kelly Pannek,C,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,770
13,Grace Zumwinkle,RW,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,1014
14,Dominique Petrie,C,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,1106
16,Sophie Jaques,RD,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,1350
17,Brooke Bryant,RW,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,788
21,Liz Schepers,C,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,661
22,Natalie Buchbinder,RD,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,922
23,Mellissa Channell-Watkins,LD,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,1037
26,Kendall Coyne Schofield,LW,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,918
27,Taylor Heise,C,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,1000
41,Denisa Křížová,LW,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,976
42,Claire Thompson,LD,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,1306
71,Klára Hymlárová,LW,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,694
77,Britta Curl-Salemme,LW,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,904
86,Michela Cava,RW,Away,Minnesota Frost,#353364,111,2024-12-07,PWHL,2024/2025,Regular Season,975
