Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Sandra Abstreiter,G,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,1057
38,Emerance Maschmeyer,G,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,2528
2,Aneta Tejralová,LD,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,1007
3,Zoe Boyd,LD,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,1118
8,Natalie Snodgrass,C,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,372
9,Daryl Watts,RW,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,1233
11,Akane Shiga,RW,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,868
13,Mikyla Grant-Mentis,LW,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,889
14,Hayley Scamurra,LW,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,1054
15,Savannah Harmon,LD,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,1450
16,Kateřina Mrázová,C,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,890
17,Gabbie Hughes,C,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,1225
19,Brianne Jenner,C,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,1096
21,Ashton Bell,RD,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,1115
25,Kristin Della Rovere,RW,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,405
26,Emily Clark,LW,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,1228
28,Amanda Boulier,RD,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,1292
71,Jincy Roese,RD,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,1125
88,Lexie Adzija,RW,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,1053
94,Fanni Garát-Gasparics,LW,Home,Ottawa Charge,#D1011B,19,2024-01-24,PWHL,2023/2024,Regular Season,340
30,Emma Söderberg,G,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,
31,Aerin Frankel,G,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,3600
2,Emily Brown,LD,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,1155
5,Megan Keller,LD,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,1378
7,Sidney Morin,RD,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,1383
9,Sophie Shirley,RW,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,811
11,Alina Müller,C,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,1230
12,Taylor Wenczkowski,RW,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,317
13,Kaleigh Fratkin,D,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,65
16,Amanda Pelkey,RW,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,895
17,Taylor Girard,LW,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,659
18,Sophie Jaques,RD,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,929
19,Gigi Marvin,C,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,870
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,1051
21,Hilary Knight,LW,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,1216
22,Jessica DiGirolamo,LD,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,1095
27,Shiann Darkangelo,C,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,692
36,Loren Gabel,RW,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,1006
37,Theresa Schafzahl,LW,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,781
47,Jamie Lee Rattray,LW,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,944
97,Jess Healey,RD,Away,Boston Fleet,#004D29,19,2024-01-24,PWHL,2023/2024,Regular Season,1050
