Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Corinne Schroeder,G,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,3302
39,Abbey Levy,G,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,
6,Brooke Hobson,LD,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,597
9,Jessie Eldridge,RW,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,1133
10,Sarah Fillier,LW,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,1346
11,Abby Roque,C,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,1365
12,Chloé Aurard-Bushee,LW,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,486
13,Elle Hartje,LW,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,694
14,Jaime Bourbonnais,RD,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,1308
15,Gabby Rosenthal,C,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,880
16,Lauren Bernard,RD,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,397
17,Ella Shelton,LD,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,1469
18,Élizabeth Giguère,RW,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,324
19,Paetyn Levis,RW,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,1101
20,Allyson Simpson,RD,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,1360
25,Alex Carpenter,C,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,1399
27,Jade Downie-Landry,RW,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,901
28,Micah Zandee-Hart,LD,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,1342
29,Emmy Fecteau,LW,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,159
40,Noora Tulus,C,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,584
71,Taylor Girard,LW,Home,New York Sirens,#009E90,165,2025-03-22,PWHL,2024/2025,Regular Season,752
33,Gwyneth Philips,G,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,3597
35,Logan Angers,G,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,
2,Aneta Tejralová,RD,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,1079
3,Zoe Boyd,LD,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,362
6,Stephanie Markowski,RD,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,672
8,Natalie Snodgrass,RW,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,435
10,Alexa Vasko,C,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,694
12,Victoria Bach,LW,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,531
13,Tereza Vanišová,LW,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,1029
17,Gabbie Hughes,C,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,1222
18,Mannon McMahon,RW,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,949
19,Brianne Jenner,RW,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,988
21,Ashton Bell,RD,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,1153
23,Jocelyne Larocque,LD,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,973
26,Emily Clark,LW,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,981
27,Shiann Darkangelo,C,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,1024
37,Rebecca Leslie,RW,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,592
71,Jincy Roese,LD,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,1319
88,Ronja Savolainen,LD,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,895
92,Danielle Serdachny,C,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,584
94,Anna Meixner,LW,Away,Ottawa Charge,#D1011B,165,2025-03-22,PWHL,2024/2025,Regular Season,768
