Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Corinne Schroeder,G,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,
82,Kayle Osborne,G,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,3900
6,Brooke Hobson,LD,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,307
7,Olivia Knowles,RD,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,0
8,Maja Nylen Persson,RD,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,1091
9,Jessie Eldridge,RW,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,1483
10,Sarah Fillier,LW,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,1295
11,Abby Roque,C,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,1662
12,Chloé Aurard,RW,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,240
13,Elle Hartje,LW,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,1350
14,Jaime Bourbonnais,RD,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,1258
15,Gabby Rosenthal,C,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,572
17,Ella Shelton,LD,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,1552
18,Élizabeth Giguère,RW,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,329
19,Paetyn Levis,RW,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,1006
20,Allyson Simpson,RD,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,886
25,Alex Carpenter,C,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,1287
27,Jade Downie-Landry,LW,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,236
28,Micah Zandee-Hart,LD,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,1460
29,Emmy Fecteau,LW,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,603
40,Noora Tulus,C,Home,New York Sirens,#009E90,179,2025-02-23,PWHL,2024/2025,Regular Season,203
30,Emma Söderberg,G,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,
31,Aerin Frankel,G,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,3900
2,Emily Brown,LD,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,843
5,Megan Keller,LD,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,1590
7,Sidney Morin,RD,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,627
9,Sophie Shirley,RW,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,640
11,Alina Müller,LW,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,1377
14,Jillian Dempsey,C,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,341
15,Sydney Bard,RD,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,1087
16,Amanda Pelkey,RW,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,547
20,Hannah Brandt,C,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,804
21,Hilary Knight,RW,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,1396
22,Jessica DiGirolamo,LD,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,1113
25,Emma Greco,RD,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,880
27,Shay Maloney,C,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,975
36,Loren Gabel,LW,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,446
37,Theresa Schafzahl,LW,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,747
44,Jill Saulnier,LW,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,854
47,Jamie Lee Rattray,RW,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,840
55,Daniela Pejšová,LD,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,49
77,Susanna Tapani,C,Away,Boston Fleet,#004D29,179,2025-02-23,PWHL,2024/2025,Regular Season,1457
