Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
33,Lindsey Post,G,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,871
39,Abbey Levy,G,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,2729
3,Olivia Zafuto,RD,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,317
6,Brooke Hobson,LD,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,956
9,Jessie Eldridge,RW,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,434
10,Kayla Vespa,LW,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,696
11,Abby Roque,C,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,924
13,Alexandra Labelle,C,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,1449
14,Jaime Bourbonnais,RD,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,1504
16,Alexa Gruschow,LW,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,120
17,Ella Shelton,RD,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,1842
18,Élizabeth Giguère,RW,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,875
19,Paetyn Levis,RW,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,1388
23,Madison Packer,RW,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,1385
25,Alex Carpenter,C,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,977
27,Jade Downie-Landry,C,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,857
28,Micah Zandee-Hart,LD,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,1474
44,Jill Saulnier,LW,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,900
59,Johanna Fällman,LD,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,505
67,Emma Woods,LW,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,788
71,Savannah Norcross,RW,Home,New York Sirens,#009E90,61,2024-04-28,PWHL,2023/2024,Regular Season,631
37,Erica Howe,G,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,3600
3,Jocelyne Larocque,LD,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,1818
5,Lauriane Rougeau,LD,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,940
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,1813
7,Olivia Knowles,RD,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,979
10,Alexa Vasko,C,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,692
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,1071
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,1413
17,Samantha Cogan,LW,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,587
18,Jesse Compher,RW,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,696
19,Rebecca Leslie,RW,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,741
20,Sarah Nurse,C,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,1078
22,Maggie Connors,RW,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,639
24,Natalie Spooner,RW,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,1738
27,Emma Maltais,LW,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,1163
28,Kaitlin Willoughby,RW,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,242
34,Hannah Miller,LW,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,1590
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,1658
41,Brittany Howard,LW,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,774
51,Victoria Bach,C,Away,Toronto Sceptres,#377BC2,61,2024-04-28,PWHL,2023/2024,Regular Season,770
