Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
31,Aerin Frankel,G,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,3588
39,Abbey Levy,G,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,
5,Megan Keller,LD,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,1529
6,Hadley Hartmetz,RD,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,922
8,Haley Winn,RD,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,1558
9,Sophie Shirley,RW,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,1014
11,Alina Müller,C,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,1300
13,Liz Schepers,C,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,684
16,Riley Brengman,RD,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,1148
17,Theresa Schafzahl,RW,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,700
19,Abby Newhook,RW,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,569
20,Hannah Brandt,C,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,772
25,Laura Kluge,LW,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,503
26,Ella Huber,LW,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,1041
27,Shay Maloney,RW,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,1125
44,Jill Saulnier,LW,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,559
47,Jamie Lee Rattray,LW,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,1223
53,Rylind MacKinnon,LD,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,696
55,Daniela Pejšová,LD,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,884
73,Olivia Zafuto,LD,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,152
77,Susanna Tapani,C,Home,Boston Fleet,#004D29,213,2025-11-23,PWHL,2025/2026,Regular Season,1328
30,Sandra Abstreiter,G,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,
35,Ann-Renée Desbiens,G,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,3429
7,Laura Stacey,RW,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,922
9,Kati Tabin,RD,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,1185
11,Abby Roque,LW,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,1142
13,Alexandra Labelle,C,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,888
16,Hayley Scamurra,C,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,722
17,Dara Greig,LW,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,599
19,Kaitlin Willoughby,RW,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,837
21,Maureen Murphy,RW,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,929
22,Jessica DiGirolamo,LD,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,1122
23,Erin Ambrose,RD,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,1194
27,Shiann Darkangelo,C,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,993
28,Catherine Dubois,LW,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,749
29,Marie-Philip Poulin,C,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,965
44,Amanda Boulier,RD,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,968
51,Kelly Ann Nadeau,RD,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,0
61,Nicole Gosling,LD,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,1212
88,Skylar Irving,RW,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,676
91,Maggie Flaherty,LD,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,810
96,Natálie Mlýnková,LW,Away,Montréal Victoire,#8F001E,213,2025-11-23,PWHL,2025/2026,Regular Season,783
