Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
37,Callie Shanahan,G,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,1965
82,Kayle Osborne,G,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,1417
2,Dayle Ross,RD,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,630
4,Elle Hartje,LW,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,419
7,Savannah Norcross,RW,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,371
8,Maja Nylen Persson,RD,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,1453
10,Sarah Fillier,LW,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,1318
14,Jaime Bourbonnais,LD,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,1461
16,Lauren Bernard,LD,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,715
17,Taylor Girard,LW,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,836
18,Maddi Wheeler,LW,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,1041
19,Paetyn Levis,RW,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,790
20,Allyson Simpson,RD,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,1264
22,Anna Bargman,LW,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,104
24,Anne Cherkowski,RW,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,975
26,Casey O'Brien,C,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,1495
28,Micah Zandee-Hart,LD,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,1209
29,Emmy Fecteau,C,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,435
43,Kristin O'Neill,C,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,1118
81,Kayla Vespa,C,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,440
98,Kristýna Kaltounková,RW,Home,New York Sirens,#009E90,271,2026-02-26,PWHL,2025/2026,Regular Season,1113
30,Sandra Abstreiter,G,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,
35,Ann-Renée Desbiens,G,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,3561
7,Laura Stacey,RW,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,936
9,Kati Tabin,LD,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,1109
11,Abby Roque,LW,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,998
12,Tamara Giaquinto,RD,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,760
13,Alexandra Labelle,C,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,615
16,Hayley Scamurra,C,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,1164
17,Dara Greig,LW,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,669
19,Kaitlin Willoughby,RW,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,433
21,Maureen Murphy,RW,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,625
22,Jessica DiGirolamo,LD,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,988
25,Lina Ljungblom,C,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,832
27,Shiann Darkangelo,C,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,885
28,Catherine Dubois,LW,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,693
44,Amanda Boulier,RD,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,1049
61,Nicole Gosling,LD,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,1336
77,Jade Downie-Landry,LW,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,893
88,Skylar Irving,RW,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,450
91,Maggie Flaherty,RD,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,1170
96,Natálie Mlýnková,RW,Away,Montréal Victoire,#8F001E,271,2026-02-26,PWHL,2025/2026,Regular Season,493
