Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Corinne Schroeder,G,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,
39,Abigail Levy,G,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,3548
3,Olivia Zafuto,D,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,619
4,Taylor Baker,D,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,788
6,Brooke Hobson,D,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,1266
9,Jessie Eldridge,F,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,1212
10,Kayla Vespa,F,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,162
11,Abby Roque,F,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,1555
12,Chloé Aurard,F,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,917
13,Alexandra Labelle,F,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,204
14,Jaime Bourbonnais,D,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,1580
17,Ella Shelton,D,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,1595
18,Élizabeth Giguère,F,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,650
19,Paetyn Levis,F,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,1057
23,Madison Packer,D,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,189
25,Alex Carpenter,F,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,1388
27,Jade Downie-Landry,F,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,735
44,Jill Saulnier,F,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,773
59,Johanna Fällman,D,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,732
67,Emma Woods,F,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,1015
71,Savannah Norcross,F,Home,New York Sirens,#009E90,5,2024-01-05,PWHL,2023/2024,Regular Season,396
37,Erica Howe,G,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,3600
3,Jocelyne Larocque,LD,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,1867
5,Lauriane Rougeau,LD,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,868
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,1119
7,Olivia Knowles,RD,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,468
10,Alexa Vasko,C,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,587
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,730
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,1697
17,Samantha Cogan,C,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,601
18,Jesse Compher,RW,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,1069
19,Rebecca Leslie,RW,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,630
20,Sarah Nurse,LW,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,1231
22,Maggie Connors,LW,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,1020
23,Jess Jones,LW,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,555
24,Natalie Spooner,RW,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,1065
27,Emma Maltais,C,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,1124
28,Kaitlin Willoughby,RW,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,570
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,1130
41,Brittany Howard,LW,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,686
76,Maude Poulin-Labelle,LD,Away,Toronto Sceptres,#377BC2,5,2024-01-05,PWHL,2023/2024,Regular Season,0
