Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
29,Nicole Hensley,G,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,
35,Maddie Rooney,G,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,3600
2,Lee Stecklein,LD,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,1352
7,Claire Butorac,RW,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,498
11,Sophia Kunin,RW,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,935
12,Kelly Pannek,C,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,897
13,Grace Zumwinkle,RW,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,1274
14,Clair DeGeorge,C,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,599
16,Sophie Jaques,RD,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,1317
17,Brooke Bryant,LW,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,564
18,Brittyn Fleming,LW,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,933
19,Maggie Flaherty,LD,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,1414
21,Liz Schepers,C,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,887
22,Natalie Buchbinder,RD,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,1310
23,Mellissa Channell-Watkins,RD,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,845
24,Abby Boreen,RW,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,799
25,Emma Greco,LD,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,866
26,Kendall Coyne Schofield,F,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,857
36,Dominique Kremer,LW,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,109
41,Denisa Křížová,LW,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,1162
86,Michela Cava,C,Home,Minnesota Frost,#353364,28,2024-02-14,PWHL,2023/2024,Regular Season,1214
30,Sandra Abstreiter,G,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,
38,Emerance Maschmeyer,G,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,3506
2,Aneta Tejralová,LD,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,1128
3,Zoe Boyd,LD,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,878
8,Natalie Snodgrass,RW,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,799
9,Daryl Watts,RW,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,1070
10,Becca Gilmore,RW,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,501
11,Akane Shiga,LW,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,834
14,Hayley Scamurra,LW,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,1079
15,Savannah Harmon,LD,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,1346
16,Kateřina Mrázová,C,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,830
17,Gabbie Hughes,C,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,1034
19,Brianne Jenner,C,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,1039
21,Ashton Bell,RD,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,1313
25,Kristin Della Rovere,C,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,483
26,Emily Clark,LW,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,998
28,Amanda Boulier,RD,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,1054
71,Jincy Roese,RD,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,1010
88,Lexie Adzija,RW,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,1006
94,Fanni Garát-Gasparics,LW,Away,Ottawa Charge,#D1011B,28,2024-02-14,PWHL,2023/2024,Regular Season,456
