Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Emma Söderberg,G,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,
31,Aerin Frankel,G,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,3719
2,Emily Brown,LD,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,1183
5,Megan Keller,LD,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,1649
7,Sidney Morin,RD,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,684
11,Alina Müller,C,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,929
12,Taylor Wenczkowski,RW,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,349
13,Kaleigh Fratkin,RD,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,1311
17,Taylor Girard,LW,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,817
18,Abby Cook,D,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,312
19,Gigi Marvin,RW,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,1098
20,Hannah Brandt,C,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,1189
21,Hilary Knight,RW,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,1028
22,Jessica DiGirolamo,RD,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,1210
27,Shiann Darkangelo,C,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,572
36,Loren Gabel,RW,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,803
37,Theresa Schafzahl,LW,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,1095
47,Jamie Lee Rattray,LW,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,1040
55,Samantha Isbell,LW,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,347
88,Susanna Tapani,C,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,1267
97,Jess Healey,LD,Home,Boston Fleet,#004D29,32,2024-02-17,PWHL,2023/2024,Regular Season,665
30,Corinne Schroeder,G,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,3748
39,Abigail Levy,G,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,
4,Taylor Baker,RD,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,532
6,Brooke Hobson,LD,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,1203
9,Jessie Eldridge,RW,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,1298
10,Kayla Vespa,LW,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,578
11,Abby Roque,LW,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,1361
12,Chloé Aurard,LW,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,723
13,Alexandra Labelle,C,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,392
14,Jaime Bourbonnais,RD,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,1487
17,Ella Shelton,RD,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,1778
18,Élizabeth Giguère,RW,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,631
19,Paetyn Levis,RW,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,590
23,Madison Packer,LW,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,419
25,Alex Carpenter,C,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,1287
27,Jade Downie-Landry,C,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,1183
28,Micah Zandee-Hart,LD,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,1401
44,Jill Saulnier,LW,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,729
59,Johanna Fällman,LD,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,722
67,Emma Woods,C,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,848
71,Savannah Norcross,RW,Away,New York Sirens,#009E90,32,2024-02-17,PWHL,2023/2024,Regular Season,379
