Number,Name,Line,Venue,Team,Team Color,Game ID,Date,Competition,Season,State,TOI
30,Sandra Abstreiter,G,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,
38,Emerance Maschmeyer,G,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,3600
2,Aneta Tejralová,LD,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,1202
3,Zoe Boyd,LD,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,971
8,Natalie Snodgrass,C,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,593
9,Daryl Watts,LW,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,597
10,Becca Gilmore,RW,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,860
11,Akane Shiga,RW,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,579
13,Mikyla Grant-Mentis,RW,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,800
14,Hayley Scamurra,LW,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,1153
15,Savannah Harmon,LD,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,1340
16,Kateřina Mrázová,C,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,819
17,Gabbie Hughes,C,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,995
19,Brianne Jenner,C,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,1273
21,Ashton Bell,RD,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,1130
26,Emily Clark,LW,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,1092
28,Amanda Boulier,RD,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,1363
71,Jincy Roese,RD,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,1109
88,Lexie Adzija,LW,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,937
94,Fanni Garát-Gasparics,RW,Home,Ottawa Charge,#D1011B,18,2024-01-23,PWHL,2023/2024,Regular Season,543
37,Erica Howe,G,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,3507
50,Kristen Campbell,G,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,
3,Jocelyne Larocque,LD,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,1723
5,Lauriane Rougeau,LD,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,561
6,Kali Flanagan,RD,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,1362
7,Olivia Knowles,RD,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,197
10,Alexa Vasko,C,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,506
12,Allie Munroe,LD,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,1208
14,Renata Fast,RD,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,1602
17,Samantha Cogan,LW,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,524
18,Jesse Compher,C,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,872
19,Rebecca Leslie,RW,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,823
20,Sarah Nurse,C,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,1161
22,Maggie Connors,LW,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,1046
24,Natalie Spooner,RW,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,1245
27,Emma Maltais,LW,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,1213
28,Kaitlin Willoughby,RW,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,342
34,Hannah Miller,LW,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,888
40,Blayre Turnbull,C,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,1077
41,Brittany Howard,RW,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,970
76,Maude Poulin-Labelle,LD,Away,Toronto Sceptres,#377BC2,18,2024-01-23,PWHL,2023/2024,Regular Season,242
